,GEO.id,GEO.id2,GEO.display-label,VD01,HD01_VD01,HD02_VD01
0,Id,Id2,Geography,Median gross rent,Estimate; Median gross rent,Margin of Error; Median gross rent
1,1500000US360470001001,360470001001,"Block Group 1, Census Tract 1, Kings County, New York",750,1867,1053
2,1500000US360470001002,360470001002,"Block Group 2, Census Tract 1, Kings County, New York",671,1450,315
3,1500000US360470001003,360470001003,"Block Group 3, Census Tract 1, Kings County, New York",904,1558,211
4,1500000US360470002001,360470002001,"Block Group 1, Census Tract 2, Kings County, New York",835,1228,122
5,1500000US360470002002,360470002002,"Block Group 2, Census Tract 2, Kings County, New York",690,,
6,1500000US360470003011,360470003011,"Block Group 1, Census Tract 3.01, Kings County, New York",1000,"2,000+",***
7,1500000US360470003012,360470003012,"Block Group 2, Census Tract 3.01, Kings County, New York",1046,1535,366
8,1500000US360470003013,360470003013,"Block Group 3, Census Tract 3.01, Kings County, New York",1075,"2,000+",***
9,1500000US360470003014,360470003014,"Block Group 4, Census Tract 3.01, Kings County, New York",863,1795,165
10,1500000US360470003015,360470003015,"Block Group 5, Census Tract 3.01, Kings County, New York",843,-,**
11,1500000US360470003021,360470003021,"Block Group 1, Census Tract 3.02, Kings County, New York",1150,,
12,1500000US360470005001,360470005001,"Block Group 1, Census Tract 5, Kings County, New York",988,,
13,1500000US360470005002,360470005002,"Block Group 2, Census Tract 5, Kings County, New York",889,,
14,1500000US360470005003,360470005003,"Block Group 3, Census Tract 5, Kings County, New York",1123,,
15,1500000US360470005004,360470005004,"Block Group 4, Census Tract 5, Kings County, New York",498,,
16,1500000US360470005005,360470005005,"Block Group 5, Census Tract 5, Kings County, New York",943,,
17,1500000US360470007001,360470007001,"Block Group 1, Census Tract 7, Kings County, New York",1139,1733,128
18,1500000US360470007002,360470007002,"Block Group 2, Census Tract 7, Kings County, New York",1077,1944,235
19,1500000US360470007003,360470007003,"Block Group 3, Census Tract 7, Kings County, New York",954,"2,000+",***
20,1500000US360470009001,360470009001,"Block Group 1, Census Tract 9, Kings County, New York",851,"2,000+",***
21,1500000US360470009002,360470009002,"Block Group 2, Census Tract 9, Kings County, New York",1164,"2,000+",***
22,1500000US360470011001,360470011001,"Block Group 1, Census Tract 11, Kings County, New York",701,"2,000+",***
23,1500000US360470013001,360470013001,"Block Group 1, Census Tract 13, Kings County, New York",1107,1765,438
24,1500000US360470013002,360470013002,"Block Group 2, Census Tract 13, Kings County, New York",825,-,**
25,1500000US360470018001,360470018001,"Block Group 1, Census Tract 18, Kings County, New York",950,-,**
26,1500000US360470020001,360470020001,"Block Group 1, Census Tract 20, Kings County, New York",758,1321,89
27,1500000US360470020002,360470020002,"Block Group 2, Census Tract 20, Kings County, New York",683,1318,794
28,1500000US360470020003,360470020003,"Block Group 3, Census Tract 20, Kings County, New York",644,,
29,1500000US360470021001,360470021001,"Block Group 1, Census Tract 21, Kings County, New York",950,"2,000+",***
30,1500000US360470021002,360470021002,"Block Group 2, Census Tract 21, Kings County, New York",1604,"2,000+",***
31,1500000US360470021003,360470021003,"Block Group 3, Census Tract 21, Kings County, New York",1063,"2,000+",***
32,1500000US360470021004,360470021004,"Block Group 4, Census Tract 21, Kings County, New York","2,000+",,
33,1500000US360470022001,360470022001,"Block Group 1, Census Tract 22, Kings County, New York",671,1268,111
34,1500000US360470022002,360470022002,"Block Group 2, Census Tract 22, Kings County, New York",603,991,157
35,1500000US360470022003,360470022003,"Block Group 3, Census Tract 22, Kings County, New York",588,1074,85
36,1500000US360470023001,360470023001,"Block Group 1, Census Tract 23, Kings County, New York",276,387,224
37,1500000US360470025001,360470025001,"Block Group 1, Census Tract 25, Kings County, New York",181,,
38,1500000US360470025002,360470025002,"Block Group 2, Census Tract 25, Kings County, New York",889,,
39,1500000US360470027001,360470027001,"Block Group 1, Census Tract 27, Kings County, New York",505,,
40,1500000US360470027002,360470027002,"Block Group 2, Census Tract 27, Kings County, New York",734,,
41,1500000US360470029011,360470029011,"Block Group 1, Census Tract 29.01, Kings County, New York",247,344,61
42,1500000US360470029012,360470029012,"Block Group 2, Census Tract 29.01, Kings County, New York",190,372,86
43,1500000US360470029021,360470029021,"Block Group 1, Census Tract 29.02, Kings County, New York",447,,
44,1500000US360470030001,360470030001,"Block Group 1, Census Tract 30, Kings County, New York",781,1395,853
45,1500000US360470030002,360470030002,"Block Group 2, Census Tract 30, Kings County, New York",798,1323,171
46,1500000US360470031001,360470031001,"Block Group 1, Census Tract 31, Kings County, New York",0,1468,193
47,1500000US360470031002,360470031002,"Block Group 2, Census Tract 31, Kings County, New York",317,-,**
48,1500000US360470031003,360470031003,"Block Group 3, Census Tract 31, Kings County, New York",690,1277,450
49,1500000US360470032001,360470032001,"Block Group 1, Census Tract 32, Kings County, New York",0,,
50,1500000US360470033001,360470033001,"Block Group 1, Census Tract 33, Kings County, New York",1017,1642,220
51,1500000US360470033002,360470033002,"Block Group 2, Census Tract 33, Kings County, New York",734,"2,000+",***
52,1500000US360470034001,360470034001,"Block Group 1, Census Tract 34, Kings County, New York",721,1173,107
53,1500000US360470034002,360470034002,"Block Group 2, Census Tract 34, Kings County, New York",825,1408,145
54,1500000US360470034003,360470034003,"Block Group 3, Census Tract 34, Kings County, New York",706,1613,249
55,1500000US360470035001,360470035001,"Block Group 1, Census Tract 35, Kings County, New York",760,"2,000+",***
56,1500000US360470035002,360470035002,"Block Group 2, Census Tract 35, Kings County, New York",975,1032,118
57,1500000US360470036001,360470036001,"Block Group 1, Census Tract 36, Kings County, New York",750,1190,145
58,1500000US360470036002,360470036002,"Block Group 2, Census Tract 36, Kings County, New York",779,1304,166
59,1500000US360470036003,360470036003,"Block Group 3, Census Tract 36, Kings County, New York",727,1332,133
60,1500000US360470037001,360470037001,"Block Group 1, Census Tract 37, Kings County, New York",860,1848,537
61,1500000US360470037002,360470037002,"Block Group 2, Census Tract 37, Kings County, New York",725,,
62,1500000US360470038001,360470038001,"Block Group 1, Census Tract 38, Kings County, New York",875,1546,143
63,1500000US360470039001,360470039001,"Block Group 1, Census Tract 39, Kings County, New York",1087,1750,344
64,1500000US360470039002,360470039002,"Block Group 2, Census Tract 39, Kings County, New York",982,1118,452
65,1500000US360470039003,360470039003,"Block Group 3, Census Tract 39, Kings County, New York",454,1704,169
66,1500000US360470039004,360470039004,"Block Group 4, Census Tract 39, Kings County, New York",694,,
67,1500000US360470040001,360470040001,"Block Group 1, Census Tract 40, Kings County, New York",1090,,
68,1500000US360470041001,360470041001,"Block Group 1, Census Tract 41, Kings County, New York",898,1786,173
69,1500000US360470041002,360470041002,"Block Group 2, Census Tract 41, Kings County, New York",1199,"2,000+",***
70,1500000US360470041003,360470041003,"Block Group 3, Census Tract 41, Kings County, New York",1049,"2,000+",***
71,1500000US360470041004,360470041004,"Block Group 4, Census Tract 41, Kings County, New York",858,,
72,1500000US360470042001,360470042001,"Block Group 1, Census Tract 42, Kings County, New York",802,,
73,1500000US360470043001,360470043001,"Block Group 1, Census Tract 43, Kings County, New York",0,-,**
74,1500000US360470043002,360470043002,"Block Group 2, Census Tract 43, Kings County, New York",1043,728,369
75,1500000US360470043003,360470043003,"Block Group 3, Census Tract 43, Kings County, New York",1154,"2,000+",***
76,1500000US360470043004,360470043004,"Block Group 4, Census Tract 43, Kings County, New York",846,1436,418
77,1500000US360470045001,360470045001,"Block Group 1, Census Tract 45, Kings County, New York",1023,1898,321
78,1500000US360470045002,360470045002,"Block Group 2, Census Tract 45, Kings County, New York",1088,"2,000+",***
79,1500000US360470045003,360470045003,"Block Group 3, Census Tract 45, Kings County, New York",880,1770,474
80,1500000US360470045004,360470045004,"Block Group 4, Census Tract 45, Kings County, New York",1103,"2,000+",***
81,1500000US360470046001,360470046001,"Block Group 1, Census Tract 46, Kings County, New York",835,1462,679
82,1500000US360470047001,360470047001,"Block Group 1, Census Tract 47, Kings County, New York",936,1469,503
83,1500000US360470047002,360470047002,"Block Group 2, Census Tract 47, Kings County, New York",698,,
84,1500000US360470049001,360470049001,"Block Group 1, Census Tract 49, Kings County, New York",971,1532,458
85,1500000US360470049002,360470049002,"Block Group 2, Census Tract 49, Kings County, New York",948,1230,368
86,1500000US360470049003,360470049003,"Block Group 3, Census Tract 49, Kings County, New York",1161,1865,231
87,1500000US360470050001,360470050001,"Block Group 1, Census Tract 50, Kings County, New York",839,1639,372
88,1500000US360470050002,360470050002,"Block Group 2, Census Tract 50, Kings County, New York",745,1527,227
89,1500000US360470050003,360470050003,"Block Group 3, Census Tract 50, Kings County, New York",956,1370,66
90,1500000US360470051001,360470051001,"Block Group 1, Census Tract 51, Kings County, New York",1011,1763,200
91,1500000US360470051002,360470051002,"Block Group 2, Census Tract 51, Kings County, New York",988,1829,155
92,1500000US360470051003,360470051003,"Block Group 3, Census Tract 51, Kings County, New York",859,"2,000+",***
93,1500000US360470052011,360470052011,"Block Group 1, Census Tract 52.01, Kings County, New York",409,525,258
94,1500000US360470052021,360470052021,"Block Group 1, Census Tract 52.02, Kings County, New York",856,1518,508
95,1500000US360470054001,360470054001,"Block Group 1, Census Tract 54, Kings County, New York",727,1661,104
96,1500000US360470054002,360470054002,"Block Group 2, Census Tract 54, Kings County, New York",849,1162,100
97,1500000US360470054003,360470054003,"Block Group 3, Census Tract 54, Kings County, New York",883,1270,117
98,1500000US360470055001,360470055001,"Block Group 1, Census Tract 55, Kings County, New York",670,,
99,1500000US360470055002,360470055002,"Block Group 2, Census Tract 55, Kings County, New York",850,,
100,1500000US360470056011,360470056011,"Block Group 1, Census Tract 56.01, Kings County, New York",751,1556,205
101,1500000US360470056012,360470056012,"Block Group 2, Census Tract 56.01, Kings County, New York",951,1152,69
102,1500000US360470056021,360470056021,"Block Group 1, Census Tract 56.02, Kings County, New York",792,1254,99
103,1500000US360470057001,360470057001,"Block Group 1, Census Tract 57, Kings County, New York",599,,
104,1500000US360470057002,360470057002,"Block Group 2, Census Tract 57, Kings County, New York",635,,
105,1500000US360470057003,360470057003,"Block Group 3, Census Tract 57, Kings County, New York",629,,
106,1500000US360470057004,360470057004,"Block Group 4, Census Tract 57, Kings County, New York",659,,
107,1500000US360470058001,360470058001,"Block Group 1, Census Tract 58, Kings County, New York",778,1317,103
108,1500000US360470058002,360470058002,"Block Group 2, Census Tract 58, Kings County, New York",726,1210,127
109,1500000US360470058003,360470058003,"Block Group 3, Census Tract 58, Kings County, New York",764,1120,85
110,1500000US360470059001,360470059001,"Block Group 1, Census Tract 59, Kings County, New York",775,1612,377
111,1500000US360470059002,360470059002,"Block Group 2, Census Tract 59, Kings County, New York",608,1440,88
112,1500000US360470059003,360470059003,"Block Group 3, Census Tract 59, Kings County, New York",433,,
113,1500000US360470060001,360470060001,"Block Group 1, Census Tract 60, Kings County, New York",771,1158,89
114,1500000US360470060002,360470060002,"Block Group 2, Census Tract 60, Kings County, New York",715,1356,121
115,1500000US360470060003,360470060003,"Block Group 3, Census Tract 60, Kings County, New York",800,1701,146
116,1500000US360470062001,360470062001,"Block Group 1, Census Tract 62, Kings County, New York",811,1110,95
117,1500000US360470062002,360470062002,"Block Group 2, Census Tract 62, Kings County, New York",693,1298,159
118,1500000US360470062003,360470062003,"Block Group 3, Census Tract 62, Kings County, New York",803,1694,555
119,1500000US360470063001,360470063001,"Block Group 1, Census Tract 63, Kings County, New York",873,1716,564
120,1500000US360470063002,360470063002,"Block Group 2, Census Tract 63, Kings County, New York",975,"2,000+",***
121,1500000US360470064001,360470064001,"Block Group 1, Census Tract 64, Kings County, New York",876,1355,237
122,1500000US360470064002,360470064002,"Block Group 2, Census Tract 64, Kings County, New York",766,1170,135
123,1500000US360470064003,360470064003,"Block Group 3, Census Tract 64, Kings County, New York",762,1218,90
124,1500000US360470065001,360470065001,"Block Group 1, Census Tract 65, Kings County, New York",886,"2,000+",***
125,1500000US360470065002,360470065002,"Block Group 2, Census Tract 65, Kings County, New York",1370,"2,000+",***
126,1500000US360470065003,360470065003,"Block Group 3, Census Tract 65, Kings County, New York",1202,"2,000+",***
127,1500000US360470065004,360470065004,"Block Group 4, Census Tract 65, Kings County, New York",903,"2,000+",***
128,1500000US360470065005,360470065005,"Block Group 5, Census Tract 65, Kings County, New York",1079,1929,769
129,1500000US360470065006,360470065006,"Block Group 6, Census Tract 65, Kings County, New York",875,1749,198
130,1500000US360470065007,360470065007,"Block Group 7, Census Tract 65, Kings County, New York",955,1875,301
131,1500000US360470066001,360470066001,"Block Group 1, Census Tract 66, Kings County, New York",726,1235,119
132,1500000US360470066002,360470066002,"Block Group 2, Census Tract 66, Kings County, New York",745,1283,161
133,1500000US360470066003,360470066003,"Block Group 3, Census Tract 66, Kings County, New York",818,1246,91
134,1500000US360470067001,360470067001,"Block Group 1, Census Tract 67, Kings County, New York",1364,"2,000+",***
135,1500000US360470067002,360470067002,"Block Group 2, Census Tract 67, Kings County, New York",999,"2,000+",***
136,1500000US360470067003,360470067003,"Block Group 3, Census Tract 67, Kings County, New York",1002,"2,000+",***
137,1500000US360470067004,360470067004,"Block Group 4, Census Tract 67, Kings County, New York",897,1837,275
138,1500000US360470067005,360470067005,"Block Group 5, Census Tract 67, Kings County, New York",947,"2,000+",***
139,1500000US360470068001,360470068001,"Block Group 1, Census Tract 68, Kings County, New York",802,1210,99
140,1500000US360470068002,360470068002,"Block Group 2, Census Tract 68, Kings County, New York",698,1239,125
141,1500000US360470068003,360470068003,"Block Group 3, Census Tract 68, Kings County, New York",792,1107,600
142,1500000US360470068004,360470068004,"Block Group 4, Census Tract 68, Kings County, New York",701,1093,164
143,1500000US360470069001,360470069001,"Block Group 1, Census Tract 69, Kings County, New York",928,"2,000+",***
144,1500000US360470069002,360470069002,"Block Group 2, Census Tract 69, Kings County, New York",935,"2,000+",***
145,1500000US360470069003,360470069003,"Block Group 3, Census Tract 69, Kings County, New York",1237,1939,217
146,1500000US360470069004,360470069004,"Block Group 4, Census Tract 69, Kings County, New York",882,"2,000+",***
147,1500000US360470070001,360470070001,"Block Group 1, Census Tract 70, Kings County, New York",626,868,133
148,1500000US360470070002,360470070002,"Block Group 2, Census Tract 70, Kings County, New York",728,1188,112
149,1500000US360470071001,360470071001,"Block Group 1, Census Tract 71, Kings County, New York",1135,1648,1023
150,1500000US360470071002,360470071002,"Block Group 2, Census Tract 71, Kings County, New York",910,1827,401
151,1500000US360470071003,360470071003,"Block Group 3, Census Tract 71, Kings County, New York",293,557,190
152,1500000US360470072001,360470072001,"Block Group 1, Census Tract 72, Kings County, New York",690,1178,59
153,1500000US360470074001,360470074001,"Block Group 1, Census Tract 74, Kings County, New York",742,1008,201
154,1500000US360470074002,360470074002,"Block Group 2, Census Tract 74, Kings County, New York",776,1196,312
155,1500000US360470074003,360470074003,"Block Group 3, Census Tract 74, Kings County, New York",752,1206,479
156,1500000US360470074004,360470074004,"Block Group 4, Census Tract 74, Kings County, New York",669,1296,182
157,1500000US360470075001,360470075001,"Block Group 1, Census Tract 75, Kings County, New York",1073,"2,000+",***
158,1500000US360470075002,360470075002,"Block Group 2, Census Tract 75, Kings County, New York",854,"2,000+",***
159,1500000US360470075003,360470075003,"Block Group 3, Census Tract 75, Kings County, New York",1143,"2,000+",***
160,1500000US360470075004,360470075004,"Block Group 4, Census Tract 75, Kings County, New York",1217,1541,598
161,1500000US360470075005,360470075005,"Block Group 5, Census Tract 75, Kings County, New York",919,"2,000+",***
162,1500000US360470076001,360470076001,"Block Group 1, Census Tract 76, Kings County, New York",680,1174,71
163,1500000US360470076002,360470076002,"Block Group 2, Census Tract 76, Kings County, New York",641,1065,221
164,1500000US360470076003,360470076003,"Block Group 3, Census Tract 76, Kings County, New York",592,1219,125
165,1500000US360470077001,360470077001,"Block Group 1, Census Tract 77, Kings County, New York",707,1375,2325
166,1500000US360470077002,360470077002,"Block Group 2, Census Tract 77, Kings County, New York",761,"2,000+",***
167,1500000US360470077003,360470077003,"Block Group 3, Census Tract 77, Kings County, New York",1251,1853,342
168,1500000US360470077004,360470077004,"Block Group 4, Census Tract 77, Kings County, New York",877,"2,000+",***
169,1500000US360470078001,360470078001,"Block Group 1, Census Tract 78, Kings County, New York",702,1381,208
170,1500000US360470078002,360470078002,"Block Group 2, Census Tract 78, Kings County, New York",626,1128,294
171,1500000US360470078003,360470078003,"Block Group 3, Census Tract 78, Kings County, New York",510,900,474
172,1500000US360470078004,360470078004,"Block Group 4, Census Tract 78, Kings County, New York",615,1316,87
173,1500000US360470080001,360470080001,"Block Group 1, Census Tract 80, Kings County, New York",704,1197,386
174,1500000US360470080002,360470080002,"Block Group 2, Census Tract 80, Kings County, New York",775,1264,222
175,1500000US360470080003,360470080003,"Block Group 3, Census Tract 80, Kings County, New York",345,664,901
176,1500000US360470082001,360470082001,"Block Group 1, Census Tract 82, Kings County, New York",731,1413,182
177,1500000US360470082002,360470082002,"Block Group 2, Census Tract 82, Kings County, New York",742,765,435
178,1500000US360470082003,360470082003,"Block Group 3, Census Tract 82, Kings County, New York",597,1167,121
179,1500000US360470084001,360470084001,"Block Group 1, Census Tract 84, Kings County, New York",760,1563,212
180,1500000US360470084002,360470084002,"Block Group 2, Census Tract 84, Kings County, New York",710,1170,100
181,1500000US360470084003,360470084003,"Block Group 3, Census Tract 84, Kings County, New York",738,1168,64
182,1500000US360470085001,360470085001,"Block Group 1, Census Tract 85, Kings County, New York",214,344,105
183,1500000US360470086001,360470086001,"Block Group 1, Census Tract 86, Kings County, New York",0,-,**
184,1500000US360470088001,360470088001,"Block Group 1, Census Tract 88, Kings County, New York",686,1274,127
185,1500000US360470090001,360470090001,"Block Group 1, Census Tract 90, Kings County, New York",695,1231,153
186,1500000US360470090002,360470090002,"Block Group 2, Census Tract 90, Kings County, New York",706,1095,143
187,1500000US360470092001,360470092001,"Block Group 1, Census Tract 92, Kings County, New York",663,1254,133
188,1500000US360470092002,360470092002,"Block Group 2, Census Tract 92, Kings County, New York",684,1283,103
189,1500000US360470092003,360470092003,"Block Group 3, Census Tract 92, Kings County, New York",677,1107,107
190,1500000US360470094001,360470094001,"Block Group 1, Census Tract 94, Kings County, New York",742,1276,181
191,1500000US360470094002,360470094002,"Block Group 2, Census Tract 94, Kings County, New York",754,999,161
192,1500000US360470094003,360470094003,"Block Group 3, Census Tract 94, Kings County, New York",701,1098,222
193,1500000US360470096001,360470096001,"Block Group 1, Census Tract 96, Kings County, New York",717,1174,79
194,1500000US360470096002,360470096002,"Block Group 2, Census Tract 96, Kings County, New York",747,1286,93
195,1500000US360470096003,360470096003,"Block Group 3, Census Tract 96, Kings County, New York",801,1269,183
196,1500000US360470096004,360470096004,"Block Group 4, Census Tract 96, Kings County, New York",688,1435,481
197,1500000US360470098001,360470098001,"Block Group 1, Census Tract 98, Kings County, New York",733,1138,137
198,1500000US360470098002,360470098002,"Block Group 2, Census Tract 98, Kings County, New York",653,1035,343
199,1500000US360470098003,360470098003,"Block Group 3, Census Tract 98, Kings County, New York",583,1063,214
200,1500000US360470098004,360470098004,"Block Group 4, Census Tract 98, Kings County, New York",666,1393,204
201,1500000US360470100001,360470100001,"Block Group 1, Census Tract 100, Kings County, New York",690,758,297
202,1500000US360470100002,360470100002,"Block Group 2, Census Tract 100, Kings County, New York",765,1142,177
203,1500000US360470100003,360470100003,"Block Group 3, Census Tract 100, Kings County, New York",729,1058,187
204,1500000US360470100004,360470100004,"Block Group 4, Census Tract 100, Kings County, New York",657,1020,249
205,1500000US360470101001,360470101001,"Block Group 1, Census Tract 101, Kings County, New York",678,1094,137
206,1500000US360470101002,360470101002,"Block Group 2, Census Tract 101, Kings County, New York",805,1183,177
207,1500000US360470101003,360470101003,"Block Group 3, Census Tract 101, Kings County, New York",589,1188,113
208,1500000US360470102001,360470102001,"Block Group 1, Census Tract 102, Kings County, New York",639,1253,278
209,1500000US360470102002,360470102002,"Block Group 2, Census Tract 102, Kings County, New York",802,1204,167
210,1500000US360470102003,360470102003,"Block Group 3, Census Tract 102, Kings County, New York",733,1083,135
211,1500000US360470104001,360470104001,"Block Group 1, Census Tract 104, Kings County, New York",709,1121,129
212,1500000US360470104002,360470104002,"Block Group 2, Census Tract 104, Kings County, New York",721,1057,158
213,1500000US360470104003,360470104003,"Block Group 3, Census Tract 104, Kings County, New York",742,1122,129
214,1500000US360470106001,360470106001,"Block Group 1, Census Tract 106, Kings County, New York",604,1314,167
215,1500000US360470106002,360470106002,"Block Group 2, Census Tract 106, Kings County, New York",676,1079,106
216,1500000US360470106003,360470106003,"Block Group 3, Census Tract 106, Kings County, New York",706,983,108
217,1500000US360470108001,360470108001,"Block Group 1, Census Tract 108, Kings County, New York",661,1101,139
218,1500000US360470108002,360470108002,"Block Group 2, Census Tract 108, Kings County, New York",666,1052,92
219,1500000US360470108003,360470108003,"Block Group 3, Census Tract 108, Kings County, New York",694,1084,140
220,1500000US360470110001,360470110001,"Block Group 1, Census Tract 110, Kings County, New York",713,1658,276
221,1500000US360470110002,360470110002,"Block Group 2, Census Tract 110, Kings County, New York",800,1163,134
222,1500000US360470112001,360470112001,"Block Group 1, Census Tract 112, Kings County, New York",567,1024,121
223,1500000US360470112002,360470112002,"Block Group 2, Census Tract 112, Kings County, New York",530,1091,153
224,1500000US360470112003,360470112003,"Block Group 3, Census Tract 112, Kings County, New York",763,1065,169
225,1500000US360470112004,360470112004,"Block Group 4, Census Tract 112, Kings County, New York",614,1004,290
226,1500000US360470114001,360470114001,"Block Group 1, Census Tract 114, Kings County, New York",702,1458,442
227,1500000US360470114002,360470114002,"Block Group 2, Census Tract 114, Kings County, New York",630,993,132
228,1500000US360470114003,360470114003,"Block Group 3, Census Tract 114, Kings County, New York",578,922,61
229,1500000US360470116001,360470116001,"Block Group 1, Census Tract 116, Kings County, New York",629,533,273
230,1500000US360470116002,360470116002,"Block Group 2, Census Tract 116, Kings County, New York",729,1093,205
231,1500000US360470116003,360470116003,"Block Group 3, Census Tract 116, Kings County, New York",678,1104,236
232,1500000US360470117001,360470117001,"Block Group 1, Census Tract 117, Kings County, New York",768,1653,125
233,1500000US360470117002,360470117002,"Block Group 2, Census Tract 117, Kings County, New York",767,1395,254
234,1500000US360470117003,360470117003,"Block Group 3, Census Tract 117, Kings County, New York",729,1645,445
235,1500000US360470118001,360470118001,"Block Group 1, Census Tract 118, Kings County, New York",622,1256,168
236,1500000US360470118002,360470118002,"Block Group 2, Census Tract 118, Kings County, New York",760,1387,178
237,1500000US360470120001,360470120001,"Block Group 1, Census Tract 120, Kings County, New York",739,1301,151
238,1500000US360470121001,360470121001,"Block Group 1, Census Tract 121, Kings County, New York",841,1582,201
239,1500000US360470121002,360470121002,"Block Group 2, Census Tract 121, Kings County, New York",771,1565,432
240,1500000US360470122001,360470122001,"Block Group 1, Census Tract 122, Kings County, New York",695,1185,133
241,1500000US360470122002,360470122002,"Block Group 2, Census Tract 122, Kings County, New York",650,1280,160
242,1500000US360470122003,360470122003,"Block Group 3, Census Tract 122, Kings County, New York",872,1292,178
243,1500000US360470123001,360470123001,"Block Group 1, Census Tract 123, Kings County, New York",781,,
244,1500000US360470123002,360470123002,"Block Group 2, Census Tract 123, Kings County, New York",0,,
245,1500000US360470124001,360470124001,"Block Group 1, Census Tract 124, Kings County, New York",764,,
246,1500000US360470124002,360470124002,"Block Group 2, Census Tract 124, Kings County, New York",766,,
247,1500000US360470125001,360470125001,"Block Group 1, Census Tract 125, Kings County, New York",704,,
248,1500000US360470125002,360470125002,"Block Group 2, Census Tract 125, Kings County, New York",738,,
249,1500000US360470127001,360470127001,"Block Group 1, Census Tract 127, Kings County, New York",623,1552,1341
250,1500000US360470127002,360470127002,"Block Group 2, Census Tract 127, Kings County, New York",341,681,575
251,1500000US360470127003,360470127003,"Block Group 3, Census Tract 127, Kings County, New York",259,433,129
252,1500000US360470127004,360470127004,"Block Group 4, Census Tract 127, Kings County, New York",720,,
253,1500000US360470128011,360470128011,"Block Group 1, Census Tract 128.01, Kings County, New York",722,1215,133
254,1500000US360470128021,360470128021,"Block Group 1, Census Tract 128.02, Kings County, New York",693,,
255,1500000US360470129011,360470129011,"Block Group 1, Census Tract 129.01, Kings County, New York",706,1824,457
256,1500000US360470129012,360470129012,"Block Group 2, Census Tract 129.01, Kings County, New York",779,"2,000+",***
257,1500000US360470129013,360470129013,"Block Group 3, Census Tract 129.01, Kings County, New York",890,"2,000+",***
258,1500000US360470129021,360470129021,"Block Group 1, Census Tract 129.02, Kings County, New York",895,"2,000+",***
259,1500000US360470129022,360470129022,"Block Group 2, Census Tract 129.02, Kings County, New York",1023,1945,221
260,1500000US360470129023,360470129023,"Block Group 3, Census Tract 129.02, Kings County, New York",1120,1915,163
261,1500000US360470130001,360470130001,"Block Group 1, Census Tract 130, Kings County, New York",702,1043,300
262,1500000US360470130002,360470130002,"Block Group 2, Census Tract 130, Kings County, New York",712,1234,106
263,1500000US360470130003,360470130003,"Block Group 3, Census Tract 130, Kings County, New York",760,1525,218
264,1500000US360470130004,360470130004,"Block Group 4, Census Tract 130, Kings County, New York",816,1161,61
265,1500000US360470131001,360470131001,"Block Group 1, Census Tract 131, Kings County, New York",773,1681,408
266,1500000US360470131002,360470131002,"Block Group 2, Census Tract 131, Kings County, New York",959,"2,000+",***
267,1500000US360470131003,360470131003,"Block Group 3, Census Tract 131, Kings County, New York",980,"2,000+",***
268,1500000US360470131004,360470131004,"Block Group 4, Census Tract 131, Kings County, New York",857,1624,197
269,1500000US360470132001,360470132001,"Block Group 1, Census Tract 132, Kings County, New York",749,1174,60
270,1500000US360470132002,360470132002,"Block Group 2, Census Tract 132, Kings County, New York",804,1347,81
271,1500000US360470133001,360470133001,"Block Group 1, Census Tract 133, Kings County, New York",870,"2,000+",***
272,1500000US360470133002,360470133002,"Block Group 2, Census Tract 133, Kings County, New York",1069,"2,000+",***
273,1500000US360470133003,360470133003,"Block Group 3, Census Tract 133, Kings County, New York",983,1973,296
274,1500000US360470133004,360470133004,"Block Group 4, Census Tract 133, Kings County, New York",882,1901,493
275,1500000US360470134001,360470134001,"Block Group 1, Census Tract 134, Kings County, New York",784,1194,145
276,1500000US360470134002,360470134002,"Block Group 2, Census Tract 134, Kings County, New York",896,1394,159
277,1500000US360470134003,360470134003,"Block Group 3, Census Tract 134, Kings County, New York",747,1158,47
278,1500000US360470135001,360470135001,"Block Group 1, Census Tract 135, Kings County, New York",902,1973,444
279,1500000US360470135002,360470135002,"Block Group 2, Census Tract 135, Kings County, New York",1114,"2,000+",***
280,1500000US360470135003,360470135003,"Block Group 3, Census Tract 135, Kings County, New York",934,"2,000+",***
281,1500000US360470136001,360470136001,"Block Group 1, Census Tract 136, Kings County, New York",702,1280,205
282,1500000US360470136002,360470136002,"Block Group 2, Census Tract 136, Kings County, New York",797,1493,200
283,1500000US360470136003,360470136003,"Block Group 3, Census Tract 136, Kings County, New York",725,1205,903
284,1500000US360470136004,360470136004,"Block Group 4, Census Tract 136, Kings County, New York",790,1288,162
285,1500000US360470137001,360470137001,"Block Group 1, Census Tract 137, Kings County, New York",958,1985,287
286,1500000US360470137002,360470137002,"Block Group 2, Census Tract 137, Kings County, New York",859,1578,389
287,1500000US360470137003,360470137003,"Block Group 3, Census Tract 137, Kings County, New York",919,1448,412
288,1500000US360470138001,360470138001,"Block Group 1, Census Tract 138, Kings County, New York",736,1328,92
289,1500000US360470138002,360470138002,"Block Group 2, Census Tract 138, Kings County, New York",824,1456,163
290,1500000US360470138003,360470138003,"Block Group 3, Census Tract 138, Kings County, New York",727,1488,190
291,1500000US360470139001,360470139001,"Block Group 1, Census Tract 139, Kings County, New York",976,1703,623
292,1500000US360470139002,360470139002,"Block Group 2, Census Tract 139, Kings County, New York",819,1714,271
293,1500000US360470139003,360470139003,"Block Group 3, Census Tract 139, Kings County, New York",818,1601,198
294,1500000US360470139004,360470139004,"Block Group 4, Census Tract 139, Kings County, New York",577,1402,177
