GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US360470232003,360470232003,"Block Group 3, Census Tract 232, Kings County, New York",21136,10073
1500000US360470232004,360470232004,"Block Group 4, Census Tract 232, Kings County, New York",26680,11035
1500000US360470232005,360470232005,"Block Group 5, Census Tract 232, Kings County, New York",25066,10177
1500000US360470233001,360470233001,"Block Group 1, Census Tract 233, Kings County, New York",75119,21677
1500000US360470233002,360470233002,"Block Group 2, Census Tract 233, Kings County, New York",19583,8233
1500000US360470233003,360470233003,"Block Group 3, Census Tract 233, Kings County, New York",38750,11431
1500000US360470234001,360470234001,"Block Group 1, Census Tract 234, Kings County, New York",43621,4020
1500000US360470234002,360470234002,"Block Group 2, Census Tract 234, Kings County, New York",19837,8967
1500000US360470234003,360470234003,"Block Group 3, Census Tract 234, Kings County, New York",28421,19701
1500000US360470235001,360470235001,"Block Group 1, Census Tract 235, Kings County, New York",60139,29284
1500000US360470235002,360470235002,"Block Group 2, Census Tract 235, Kings County, New York",22969,22530
1500000US360470236001,360470236001,"Block Group 1, Census Tract 236, Kings County, New York",32440,17248
1500000US360470236002,360470236002,"Block Group 2, Census Tract 236, Kings County, New York",24167,8562
1500000US360470236003,360470236003,"Block Group 3, Census Tract 236, Kings County, New York",23167,6162
1500000US360470236004,360470236004,"Block Group 4, Census Tract 236, Kings County, New York",21250,8651
1500000US360470238001,360470238001,"Block Group 1, Census Tract 238, Kings County, New York",38807,11100
1500000US360470238002,360470238002,"Block Group 2, Census Tract 238, Kings County, New York",20580,5383
1500000US360470238003,360470238003,"Block Group 3, Census Tract 238, Kings County, New York",26351,16975
1500000US360470240001,360470240001,"Block Group 1, Census Tract 240, Kings County, New York",27885,7632
1500000US360470240002,360470240002,"Block Group 2, Census Tract 240, Kings County, New York",24250,19249
1500000US360470240003,360470240003,"Block Group 3, Census Tract 240, Kings County, New York",31719,10311
1500000US360470241001,360470241001,"Block Group 1, Census Tract 241, Kings County, New York",38636,33174
1500000US360470241002,360470241002,"Block Group 2, Census Tract 241, Kings County, New York",54000,18498
1500000US360470242001,360470242001,"Block Group 1, Census Tract 242, Kings County, New York",31786,11890
1500000US360470242002,360470242002,"Block Group 2, Census Tract 242, Kings County, New York",44583,14868
1500000US360470243001,360470243001,"Block Group 1, Census Tract 243, Kings County, New York",47875,14729
1500000US360470243002,360470243002,"Block Group 2, Census Tract 243, Kings County, New York",35417,22387
1500000US360470243003,360470243003,"Block Group 3, Census Tract 243, Kings County, New York",57581,37735
1500000US360470244001,360470244001,"Block Group 1, Census Tract 244, Kings County, New York",43365,43884
1500000US360470244002,360470244002,"Block Group 2, Census Tract 244, Kings County, New York",32009,36793
1500000US360470244003,360470244003,"Block Group 3, Census Tract 244, Kings County, New York",34911,21764
1500000US360470245001,360470245001,"Block Group 1, Census Tract 245, Kings County, New York",57550,16063
1500000US360470245002,360470245002,"Block Group 2, Census Tract 245, Kings County, New York",40660,16696
1500000US360470245003,360470245003,"Block Group 3, Census Tract 245, Kings County, New York",72279,13139
1500000US360470245004,360470245004,"Block Group 4, Census Tract 245, Kings County, New York",34405,26874
1500000US360470246001,360470246001,"Block Group 1, Census Tract 246, Kings County, New York",67125,33299
1500000US360470246002,360470246002,"Block Group 2, Census Tract 246, Kings County, New York",41250,26771
1500000US360470246003,360470246003,"Block Group 3, Census Tract 246, Kings County, New York",45063,12974
1500000US360470247001,360470247001,"Block Group 1, Census Tract 247, Kings County, New York",27656,26373
1500000US360470247002,360470247002,"Block Group 2, Census Tract 247, Kings County, New York",57500,8746
1500000US360470248001,360470248001,"Block Group 1, Census Tract 248, Kings County, New York",49205,29455
1500000US360470248002,360470248002,"Block Group 2, Census Tract 248, Kings County, New York",39286,14954
1500000US360470249001,360470249001,"Block Group 1, Census Tract 249, Kings County, New York",46434,11630
1500000US360470249002,360470249002,"Block Group 2, Census Tract 249, Kings County, New York",60438,17021
1500000US360470249003,360470249003,"Block Group 3, Census Tract 249, Kings County, New York",51447,22264
1500000US360470249004,360470249004,"Block Group 4, Census Tract 249, Kings County, New York",28095,34143
1500000US360470250001,360470250001,"Block Group 1, Census Tract 250, Kings County, New York",43352,15982
1500000US360470250002,360470250002,"Block Group 2, Census Tract 250, Kings County, New York",39929,44088
1500000US360470251001,360470251001,"Block Group 1, Census Tract 251, Kings County, New York",47557,11193
1500000US360470251002,360470251002,"Block Group 2, Census Tract 251, Kings County, New York",19375,4987
1500000US360470251003,360470251003,"Block Group 3, Census Tract 251, Kings County, New York",47011,12578
1500000US360470252001,360470252001,"Block Group 1, Census Tract 252, Kings County, New York",47733,37794
1500000US360470252002,360470252002,"Block Group 2, Census Tract 252, Kings County, New York",42083,33527
1500000US360470252003,360470252003,"Block Group 3, Census Tract 252, Kings County, New York",38839,20421
1500000US360470252004,360470252004,"Block Group 4, Census Tract 252, Kings County, New York",51509,22567
1500000US360470253001,360470253001,"Block Group 1, Census Tract 253, Kings County, New York",35234,37815
1500000US360470253002,360470253002,"Block Group 2, Census Tract 253, Kings County, New York",32292,25383
1500000US360470253003,360470253003,"Block Group 3, Census Tract 253, Kings County, New York",61307,27354
1500000US360470254001,360470254001,"Block Group 1, Census Tract 254, Kings County, New York",58427,7491
1500000US360470254002,360470254002,"Block Group 2, Census Tract 254, Kings County, New York",43750,11014
1500000US360470254003,360470254003,"Block Group 3, Census Tract 254, Kings County, New York",43355,10262
1500000US360470255001,360470255001,"Block Group 1, Census Tract 255, Kings County, New York",26461,2852
1500000US360470255002,360470255002,"Block Group 2, Census Tract 255, Kings County, New York",20625,16081
1500000US360470256001,360470256001,"Block Group 1, Census Tract 256, Kings County, New York",47188,35615
1500000US360470256002,360470256002,"Block Group 2, Census Tract 256, Kings County, New York",33971,16436
1500000US360470257001,360470257001,"Block Group 1, Census Tract 257, Kings County, New York",81250,57666
1500000US360470257002,360470257002,"Block Group 2, Census Tract 257, Kings County, New York",18633,3221
1500000US360470257003,360470257003,"Block Group 3, Census Tract 257, Kings County, New York",58060,9551
1500000US360470258001,360470258001,"Block Group 1, Census Tract 258, Kings County, New York",44792,12032
1500000US360470258002,360470258002,"Block Group 2, Census Tract 258, Kings County, New York",49663,10772
1500000US360470258003,360470258003,"Block Group 3, Census Tract 258, Kings County, New York",45325,16235
1500000US360470259011,360470259011,"Block Group 1, Census Tract 259.01, Kings County, New York",31607,9895
1500000US360470259021,360470259021,"Block Group 1, Census Tract 259.02, Kings County, New York",17424,8157
1500000US360470260001,360470260001,"Block Group 1, Census Tract 260, Kings County, New York",56544,16991
1500000US360470260002,360470260002,"Block Group 2, Census Tract 260, Kings County, New York",45000,9547
1500000US360470260003,360470260003,"Block Group 3, Census Tract 260, Kings County, New York",41118,23000
1500000US360470261001,360470261001,"Block Group 1, Census Tract 261, Kings County, New York",21908,15398
1500000US360470261002,360470261002,"Block Group 2, Census Tract 261, Kings County, New York",46694,53965
1500000US360470261003,360470261003,"Block Group 3, Census Tract 261, Kings County, New York",31111,19470
1500000US360470261004,360470261004,"Block Group 4, Census Tract 261, Kings County, New York",39188,21901
1500000US360470261005,360470261005,"Block Group 5, Census Tract 261, Kings County, New York",32721,23121
1500000US360470262001,360470262001,"Block Group 1, Census Tract 262, Kings County, New York",53664,19128
1500000US360470262002,360470262002,"Block Group 2, Census Tract 262, Kings County, New York",79808,24046
1500000US360470263001,360470263001,"Block Group 1, Census Tract 263, Kings County, New York",37172,5224
1500000US360470264001,360470264001,"Block Group 1, Census Tract 264, Kings County, New York",26250,24488
1500000US360470264002,360470264002,"Block Group 2, Census Tract 264, Kings County, New York",46992,7026
1500000US360470264003,360470264003,"Block Group 3, Census Tract 264, Kings County, New York",52750,14473
1500000US360470264004,360470264004,"Block Group 4, Census Tract 264, Kings County, New York",43458,21867
1500000US360470265001,360470265001,"Block Group 1, Census Tract 265, Kings County, New York",45673,47773
1500000US360470265002,360470265002,"Block Group 2, Census Tract 265, Kings County, New York",29821,41255
1500000US360470265003,360470265003,"Block Group 3, Census Tract 265, Kings County, New York",65260,17439
1500000US360470265004,360470265004,"Block Group 4, Census Tract 265, Kings County, New York",25425,7325
1500000US360470266001,360470266001,"Block Group 1, Census Tract 266, Kings County, New York",60602,29342
1500000US360470266002,360470266002,"Block Group 2, Census Tract 266, Kings County, New York",63686,19370
1500000US360470266003,360470266003,"Block Group 3, Census Tract 266, Kings County, New York",63594,95021
1500000US360470267001,360470267001,"Block Group 1, Census Tract 267, Kings County, New York",43462,24322
1500000US360470267002,360470267002,"Block Group 2, Census Tract 267, Kings County, New York",47989,16865
1500000US360470267003,360470267003,"Block Group 3, Census Tract 267, Kings County, New York",47262,18764
1500000US360470267004,360470267004,"Block Group 4, Census Tract 267, Kings County, New York",45163,22824
1500000US360470268001,360470268001,"Block Group 1, Census Tract 268, Kings County, New York",46111,31445
1500000US360470268002,360470268002,"Block Group 2, Census Tract 268, Kings County, New York",61700,19623
1500000US360470268003,360470268003,"Block Group 3, Census Tract 268, Kings County, New York",62236,32925
1500000US360470268004,360470268004,"Block Group 4, Census Tract 268, Kings County, New York",33846,15326
1500000US360470269001,360470269001,"Block Group 1, Census Tract 269, Kings County, New York",68563,30388
1500000US360470269002,360470269002,"Block Group 2, Census Tract 269, Kings County, New York",26648,14694
1500000US360470269003,360470269003,"Block Group 3, Census Tract 269, Kings County, New York",31771,8529
1500000US360470270001,360470270001,"Block Group 1, Census Tract 270, Kings County, New York",50917,32826
1500000US360470270002,360470270002,"Block Group 2, Census Tract 270, Kings County, New York",31250,21943
1500000US360470271001,360470271001,"Block Group 1, Census Tract 271, Kings County, New York",40029,9841
1500000US360470271002,360470271002,"Block Group 2, Census Tract 271, Kings County, New York",43571,6630
1500000US360470272001,360470272001,"Block Group 1, Census Tract 272, Kings County, New York",70602,15875
1500000US360470272002,360470272002,"Block Group 2, Census Tract 272, Kings County, New York",44422,7460
1500000US360470272003,360470272003,"Block Group 3, Census Tract 272, Kings County, New York",44375,25441
1500000US360470273001,360470273001,"Block Group 1, Census Tract 273, Kings County, New York",48684,21454
1500000US360470273002,360470273002,"Block Group 2, Census Tract 273, Kings County, New York",31765,16860
1500000US360470273003,360470273003,"Block Group 3, Census Tract 273, Kings County, New York",15972,8736
1500000US360470274001,360470274001,"Block Group 1, Census Tract 274, Kings County, New York",35469,10871
1500000US360470274002,360470274002,"Block Group 2, Census Tract 274, Kings County, New York",41094,10514
1500000US360470275001,360470275001,"Block Group 1, Census Tract 275, Kings County, New York",64489,28479
1500000US360470275002,360470275002,"Block Group 2, Census Tract 275, Kings County, New York",44375,31926
1500000US360470275003,360470275003,"Block Group 3, Census Tract 275, Kings County, New York",57292,68483
1500000US360470275004,360470275004,"Block Group 4, Census Tract 275, Kings County, New York",47663,21367
1500000US360470276001,360470276001,"Block Group 1, Census Tract 276, Kings County, New York",46429,17619
1500000US360470276002,360470276002,"Block Group 2, Census Tract 276, Kings County, New York",28098,30711
1500000US360470276003,360470276003,"Block Group 3, Census Tract 276, Kings County, New York",35080,4424
1500000US360470277001,360470277001,"Block Group 1, Census Tract 277, Kings County, New York",21250,16957
1500000US360470277002,360470277002,"Block Group 2, Census Tract 277, Kings County, New York",44324,41531
1500000US360470277003,360470277003,"Block Group 3, Census Tract 277, Kings County, New York",45179,28961
1500000US360470277004,360470277004,"Block Group 4, Census Tract 277, Kings County, New York",29309,7561
1500000US360470278001,360470278001,"Block Group 1, Census Tract 278, Kings County, New York",27448,10781
1500000US360470278002,360470278002,"Block Group 2, Census Tract 278, Kings County, New York",46518,17908
1500000US360470279001,360470279001,"Block Group 1, Census Tract 279, Kings County, New York",36042,10488
1500000US360470279002,360470279002,"Block Group 2, Census Tract 279, Kings County, New York",65640,12421
1500000US360470279003,360470279003,"Block Group 3, Census Tract 279, Kings County, New York",51250,30270
1500000US360470279004,360470279004,"Block Group 4, Census Tract 279, Kings County, New York",77738,66586
1500000US360470280000,360470280000,"Block Group 0, Census Tract 280, Kings County, New York",-,**
1500000US360470280001,360470280001,"Block Group 1, Census Tract 280, Kings County, New York",71000,15237
1500000US360470280002,360470280002,"Block Group 2, Census Tract 280, Kings County, New York",46667,29416
1500000US360470281001,360470281001,"Block Group 1, Census Tract 281, Kings County, New York",24342,13582
1500000US360470281002,360470281002,"Block Group 2, Census Tract 281, Kings County, New York",29545,27626
1500000US360470281003,360470281003,"Block Group 3, Census Tract 281, Kings County, New York",47240,36348
1500000US360470282000,360470282000,"Block Group 0, Census Tract 282, Kings County, New York",-,**
1500000US360470282001,360470282001,"Block Group 1, Census Tract 282, Kings County, New York",38068,13117
1500000US360470282002,360470282002,"Block Group 2, Census Tract 282, Kings County, New York",40223,22042
1500000US360470282003,360470282003,"Block Group 3, Census Tract 282, Kings County, New York",34926,23640
1500000US360470283001,360470283001,"Block Group 1, Census Tract 283, Kings County, New York",20714,22138
1500000US360470283002,360470283002,"Block Group 2, Census Tract 283, Kings County, New York",18155,21416
1500000US360470283003,360470283003,"Block Group 3, Census Tract 283, Kings County, New York",13578,4098
1500000US360470284001,360470284001,"Block Group 1, Census Tract 284, Kings County, New York",58750,24294
1500000US360470284002,360470284002,"Block Group 2, Census Tract 284, Kings County, New York",36071,18819
1500000US360470284003,360470284003,"Block Group 3, Census Tract 284, Kings County, New York",42417,6442
1500000US360470285011,360470285011,"Block Group 1, Census Tract 285.01, Kings County, New York",93250,53982
1500000US360470285021,360470285021,"Block Group 1, Census Tract 285.02, Kings County, New York",20785,2364
1500000US360470286000,360470286000,"Block Group 0, Census Tract 286, Kings County, New York",-,**
1500000US360470286001,360470286001,"Block Group 1, Census Tract 286, Kings County, New York",40662,25150
1500000US360470286002,360470286002,"Block Group 2, Census Tract 286, Kings County, New York",14358,11915
1500000US360470286003,360470286003,"Block Group 3, Census Tract 286, Kings County, New York",49353,19076
1500000US360470286004,360470286004,"Block Group 4, Census Tract 286, Kings County, New York",56793,21261
1500000US360470286005,360470286005,"Block Group 5, Census Tract 286, Kings County, New York",61173,12534
1500000US360470287001,360470287001,"Block Group 1, Census Tract 287, Kings County, New York",32750,18306
1500000US360470287002,360470287002,"Block Group 2, Census Tract 287, Kings County, New York",33382,28261
1500000US360470287003,360470287003,"Block Group 3, Census Tract 287, Kings County, New York",17600,11349
1500000US360470288001,360470288001,"Block Group 1, Census Tract 288, Kings County, New York",67000,28640
1500000US360470288002,360470288002,"Block Group 2, Census Tract 288, Kings County, New York",22200,16761
1500000US360470288003,360470288003,"Block Group 3, Census Tract 288, Kings County, New York",33145,11059
1500000US360470289001,360470289001,"Block Group 1, Census Tract 289, Kings County, New York",59583,30765
1500000US360470289002,360470289002,"Block Group 2, Census Tract 289, Kings County, New York",21953,13821
1500000US360470289003,360470289003,"Block Group 3, Census Tract 289, Kings County, New York",48750,14040
1500000US360470289004,360470289004,"Block Group 4, Census Tract 289, Kings County, New York",17896,3180
1500000US360470290001,360470290001,"Block Group 1, Census Tract 290, Kings County, New York",61086,9984
1500000US360470290002,360470290002,"Block Group 2, Census Tract 290, Kings County, New York",27946,24325
1500000US360470290003,360470290003,"Block Group 3, Census Tract 290, Kings County, New York",41319,8329
1500000US360470291001,360470291001,"Block Group 1, Census Tract 291, Kings County, New York",40375,15713
1500000US360470291002,360470291002,"Block Group 2, Census Tract 291, Kings County, New York",26700,8516
1500000US360470291003,360470291003,"Block Group 3, Census Tract 291, Kings County, New York",29389,14504
1500000US360470292000,360470292000,"Block Group 0, Census Tract 292, Kings County, New York",-,**
1500000US360470292001,360470292001,"Block Group 1, Census Tract 292, Kings County, New York",56406,12962
1500000US360470292002,360470292002,"Block Group 2, Census Tract 292, Kings County, New York",26250,7597
1500000US360470293001,360470293001,"Block Group 1, Census Tract 293, Kings County, New York",22286,11620
1500000US360470293002,360470293002,"Block Group 2, Census Tract 293, Kings County, New York",19400,4191
1500000US360470293003,360470293003,"Block Group 3, Census Tract 293, Kings County, New York",29146,14847
1500000US360470293004,360470293004,"Block Group 4, Census Tract 293, Kings County, New York",52500,21827
1500000US360470294000,360470294000,"Block Group 0, Census Tract 294, Kings County, New York",-,**
1500000US360470294001,360470294001,"Block Group 1, Census Tract 294, Kings County, New York",53224,14479
1500000US360470295001,360470295001,"Block Group 1, Census Tract 295, Kings County, New York",105000,52145
1500000US360470295002,360470295002,"Block Group 2, Census Tract 295, Kings County, New York",63542,25062
1500000US360470295003,360470295003,"Block Group 3, Census Tract 295, Kings County, New York",66375,25098
1500000US360470295004,360470295004,"Block Group 4, Census Tract 295, Kings County, New York",56656,8196
1500000US360470296001,360470296001,"Block Group 1, Census Tract 296, Kings County, New York",31955,19233
1500000US360470296002,360470296002,"Block Group 2, Census Tract 296, Kings County, New York",44858,59346
1500000US360470296003,360470296003,"Block Group 3, Census Tract 296, Kings County, New York",40323,11681
1500000US360470296004,360470296004,"Block Group 4, Census Tract 296, Kings County, New York",53929,36287
1500000US360470297001,360470297001,"Block Group 1, Census Tract 297, Kings County, New York",39276,16390
1500000US360470297002,360470297002,"Block Group 2, Census Tract 297, Kings County, New York",31150,23200
1500000US360470297003,360470297003,"Block Group 3, Census Tract 297, Kings County, New York",82250,25291
1500000US360470298001,360470298001,"Block Group 1, Census Tract 298, Kings County, New York",53214,18182
1500000US360470298002,360470298002,"Block Group 2, Census Tract 298, Kings County, New York",38333,10550
1500000US360470298003,360470298003,"Block Group 3, Census Tract 298, Kings County, New York",36108,15701
1500000US360470299001,360470299001,"Block Group 1, Census Tract 299, Kings County, New York",34211,11424
1500000US360470299002,360470299002,"Block Group 2, Census Tract 299, Kings County, New York",18125,7097
1500000US360470300001,360470300001,"Block Group 1, Census Tract 300, Kings County, New York",43674,10792
1500000US360470300002,360470300002,"Block Group 2, Census Tract 300, Kings County, New York",59583,13108
1500000US360470301001,360470301001,"Block Group 1, Census Tract 301, Kings County, New York",37500,22144
1500000US360470301002,360470301002,"Block Group 2, Census Tract 301, Kings County, New York",48314,2933
1500000US360470301003,360470301003,"Block Group 3, Census Tract 301, Kings County, New York",34219,28372
1500000US360470302001,360470302001,"Block Group 1, Census Tract 302, Kings County, New York",42167,11276
1500000US360470302002,360470302002,"Block Group 2, Census Tract 302, Kings County, New York",61389,15971
1500000US360470302003,360470302003,"Block Group 3, Census Tract 302, Kings County, New York",44943,13876
1500000US360470303001,360470303001,"Block Group 1, Census Tract 303, Kings County, New York",40247,13885
1500000US360470303002,360470303002,"Block Group 2, Census Tract 303, Kings County, New York",17604,18818
1500000US360470303003,360470303003,"Block Group 3, Census Tract 303, Kings County, New York",22581,11507
1500000US360470304000,360470304000,"Block Group 0, Census Tract 304, Kings County, New York",-,**
1500000US360470304001,360470304001,"Block Group 1, Census Tract 304, Kings County, New York",39239,7493
1500000US360470304002,360470304002,"Block Group 2, Census Tract 304, Kings County, New York",30893,16105
1500000US360470304003,360470304003,"Block Group 3, Census Tract 304, Kings County, New York",44188,11732
1500000US360470305001,360470305001,"Block Group 1, Census Tract 305, Kings County, New York",50521,14135
1500000US360470305002,360470305002,"Block Group 2, Census Tract 305, Kings County, New York",34125,17588
1500000US360470305003,360470305003,"Block Group 3, Census Tract 305, Kings County, New York",61339,14745
1500000US360470305004,360470305004,"Block Group 4, Census Tract 305, Kings County, New York",48422,14547
1500000US360470306001,360470306001,"Block Group 1, Census Tract 306, Kings County, New York",43629,20299
1500000US360470307001,360470307001,"Block Group 1, Census Tract 307, Kings County, New York",18628,6615
1500000US360470307002,360470307002,"Block Group 2, Census Tract 307, Kings County, New York",18214,12744
1500000US360470307003,360470307003,"Block Group 3, Census Tract 307, Kings County, New York",29750,17075
1500000US360470308001,360470308001,"Block Group 1, Census Tract 308, Kings County, New York",45909,12191
1500000US360470309001,360470309001,"Block Group 1, Census Tract 309, Kings County, New York",20729,8875
1500000US360470309002,360470309002,"Block Group 2, Census Tract 309, Kings County, New York",34292,22723
1500000US360470311001,360470311001,"Block Group 1, Census Tract 311, Kings County, New York",26000,20437
1500000US360470311002,360470311002,"Block Group 2, Census Tract 311, Kings County, New York",36862,10339
1500000US360470311003,360470311003,"Block Group 3, Census Tract 311, Kings County, New York",65703,13854
1500000US360470313001,360470313001,"Block Group 1, Census Tract 313, Kings County, New York",51875,30184
1500000US360470313002,360470313002,"Block Group 2, Census Tract 313, Kings County, New York",39808,20686
1500000US360470313003,360470313003,"Block Group 3, Census Tract 313, Kings County, New York",35313,7117
1500000US360470313004,360470313004,"Block Group 4, Census Tract 313, Kings County, New York",32721,21672
1500000US360470314000,360470314000,"Block Group 0, Census Tract 314, Kings County, New York",-,**
1500000US360470314001,360470314001,"Block Group 1, Census Tract 314, Kings County, New York",28224,18455
1500000US360470314002,360470314002,"Block Group 2, Census Tract 314, Kings County, New York",36835,12470
1500000US360470314003,360470314003,"Block Group 3, Census Tract 314, Kings County, New York",55556,15530
1500000US360470314004,360470314004,"Block Group 4, Census Tract 314, Kings County, New York",48008,17026
1500000US360470315001,360470315001,"Block Group 1, Census Tract 315, Kings County, New York",43125,43705
1500000US360470315002,360470315002,"Block Group 2, Census Tract 315, Kings County, New York",51250,15005
1500000US360470315003,360470315003,"Block Group 3, Census Tract 315, Kings County, New York",33622,15320
1500000US360470315004,360470315004,"Block Group 4, Census Tract 315, Kings County, New York",52617,22751
1500000US360470317011,360470317011,"Block Group 1, Census Tract 317.01, Kings County, New York",35703,13423
1500000US360470317012,360470317012,"Block Group 2, Census Tract 317.01, Kings County, New York",42768,21507
1500000US360470317013,360470317013,"Block Group 3, Census Tract 317.01, Kings County, New York",22500,10901
1500000US360470317021,360470317021,"Block Group 1, Census Tract 317.02, Kings County, New York",42450,24114
1500000US360470317022,360470317022,"Block Group 2, Census Tract 317.02, Kings County, New York",26875,16120
1500000US360470317023,360470317023,"Block Group 3, Census Tract 317.02, Kings County, New York",44811,14380
1500000US360470319001,360470319001,"Block Group 1, Census Tract 319, Kings County, New York",42768,15957
1500000US360470319002,360470319002,"Block Group 2, Census Tract 319, Kings County, New York",42339,4317
1500000US360470319003,360470319003,"Block Group 3, Census Tract 319, Kings County, New York",44286,20269
1500000US360470321001,360470321001,"Block Group 1, Census Tract 321, Kings County, New York",43333,9568
1500000US360470321002,360470321002,"Block Group 2, Census Tract 321, Kings County, New York",38833,61362
1500000US360470321003,360470321003,"Block Group 3, Census Tract 321, Kings County, New York",40086,3906
1500000US360470321004,360470321004,"Block Group 4, Census Tract 321, Kings County, New York",33279,8970
1500000US360470323001,360470323001,"Block Group 1, Census Tract 323, Kings County, New York",48889,16795
1500000US360470323002,360470323002,"Block Group 2, Census Tract 323, Kings County, New York",51429,14646
1500000US360470323003,360470323003,"Block Group 3, Census Tract 323, Kings County, New York",43375,24043
1500000US360470325001,360470325001,"Block Group 1, Census Tract 325, Kings County, New York",43214,17665
1500000US360470325002,360470325002,"Block Group 2, Census Tract 325, Kings County, New York",25341,7610
1500000US360470325003,360470325003,"Block Group 3, Census Tract 325, Kings County, New York",36761,16024
1500000US360470326001,360470326001,"Block Group 1, Census Tract 326, Kings County, New York",22396,58829
1500000US360470326002,360470326002,"Block Group 2, Census Tract 326, Kings County, New York",20307,9864
1500000US360470326003,360470326003,"Block Group 3, Census Tract 326, Kings County, New York",18379,2731
1500000US360470326004,360470326004,"Block Group 4, Census Tract 326, Kings County, New York",34167,26786
1500000US360470326005,360470326005,"Block Group 5, Census Tract 326, Kings County, New York",44375,29595
1500000US360470327001,360470327001,"Block Group 1, Census Tract 327, Kings County, New York",38309,12019
1500000US360470327002,360470327002,"Block Group 2, Census Tract 327, Kings County, New York",57429,28611
1500000US360470327003,360470327003,"Block Group 3, Census Tract 327, Kings County, New York",29020,7326
1500000US360470328001,360470328001,"Block Group 1, Census Tract 328, Kings County, New York",38661,31911
1500000US360470328002,360470328002,"Block Group 2, Census Tract 328, Kings County, New York",15000,34663
1500000US360470328003,360470328003,"Block Group 3, Census Tract 328, Kings County, New York",35195,6266
1500000US360470328004,360470328004,"Block Group 4, Census Tract 328, Kings County, New York",33281,44478
1500000US360470329001,360470329001,"Block Group 1, Census Tract 329, Kings County, New York",32171,22158
1500000US360470329002,360470329002,"Block Group 2, Census Tract 329, Kings County, New York",51250,37313
1500000US360470329003,360470329003,"Block Group 3, Census Tract 329, Kings County, New York",50547,29607
1500000US360470329004,360470329004,"Block Group 4, Census Tract 329, Kings County, New York",34803,45297
1500000US360470330000,360470330000,"Block Group 0, Census Tract 330, Kings County, New York",-,**
1500000US360470330001,360470330001,"Block Group 1, Census Tract 330, Kings County, New York",22212,7943
1500000US360470330002,360470330002,"Block Group 2, Census Tract 330, Kings County, New York",24497,22331
1500000US360470330003,360470330003,"Block Group 3, Census Tract 330, Kings County, New York",20547,8172
1500000US360470331001,360470331001,"Block Group 1, Census Tract 331, Kings County, New York",29531,18526
1500000US360470331002,360470331002,"Block Group 2, Census Tract 331, Kings County, New York",35273,4989
1500000US360470331003,360470331003,"Block Group 3, Census Tract 331, Kings County, New York",47991,18389
1500000US360470333001,360470333001,"Block Group 1, Census Tract 333, Kings County, New York",36818,11137
1500000US360470333002,360470333002,"Block Group 2, Census Tract 333, Kings County, New York",59107,34962
1500000US360470333003,360470333003,"Block Group 3, Census Tract 333, Kings County, New York",50913,23257
1500000US360470335001,360470335001,"Block Group 1, Census Tract 335, Kings County, New York",44427,18174
1500000US360470335002,360470335002,"Block Group 2, Census Tract 335, Kings County, New York",68152,18144
1500000US360470335003,360470335003,"Block Group 3, Census Tract 335, Kings County, New York",96250,30409
1500000US360470336000,360470336000,"Block Group 0, Census Tract 336, Kings County, New York",-,**
1500000US360470336001,360470336001,"Block Group 1, Census Tract 336, Kings County, New York",44943,16318
1500000US360470336002,360470336002,"Block Group 2, Census Tract 336, Kings County, New York",49333,16339
1500000US360470336003,360470336003,"Block Group 3, Census Tract 336, Kings County, New York",53011,26011
1500000US360470336004,360470336004,"Block Group 4, Census Tract 336, Kings County, New York",72566,76349
1500000US360470336005,360470336005,"Block Group 5, Census Tract 336, Kings County, New York",67391,29187
1500000US360470337001,360470337001,"Block Group 1, Census Tract 337, Kings County, New York",41546,9115
1500000US360470337002,360470337002,"Block Group 2, Census Tract 337, Kings County, New York",51875,12988
1500000US360470337003,360470337003,"Block Group 3, Census Tract 337, Kings County, New York",44773,15561
1500000US360470339001,360470339001,"Block Group 1, Census Tract 339, Kings County, New York",60368,16902
1500000US360470339002,360470339002,"Block Group 2, Census Tract 339, Kings County, New York",21050,19517
1500000US360470339003,360470339003,"Block Group 3, Census Tract 339, Kings County, New York",12670,8802
1500000US360470339004,360470339004,"Block Group 4, Census Tract 339, Kings County, New York",82826,46269
1500000US360470340001,360470340001,"Block Group 1, Census Tract 340, Kings County, New York",21818,3981
1500000US360470340002,360470340002,"Block Group 2, Census Tract 340, Kings County, New York",9528,2318
1500000US360470341001,360470341001,"Block Group 1, Census Tract 341, Kings County, New York",39915,55164
1500000US360470341002,360470341002,"Block Group 2, Census Tract 341, Kings County, New York",49265,13915
1500000US360470341003,360470341003,"Block Group 3, Census Tract 341, Kings County, New York",34728,8946
1500000US360470342001,360470342001,"Block Group 1, Census Tract 342, Kings County, New York",27260,21142
1500000US360470342002,360470342002,"Block Group 2, Census Tract 342, Kings County, New York",20443,12437
1500000US360470342003,360470342003,"Block Group 3, Census Tract 342, Kings County, New York",10886,2378
1500000US360470342004,360470342004,"Block Group 4, Census Tract 342, Kings County, New York",12801,4451
1500000US360470343001,360470343001,"Block Group 1, Census Tract 343, Kings County, New York",16768,3527
1500000US360470343002,360470343002,"Block Group 2, Census Tract 343, Kings County, New York",55658,25570
1500000US360470343003,360470343003,"Block Group 3, Census Tract 343, Kings County, New York",44397,36483
