GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11
Id,Id2,Geography,Total:,Less than 10 percent,10 to 14 percent,15 to 19 percent,20 to 24 percent,25 to 29 percent,30 to 34 percent,35 to 39 percent,40 to 49 percent,50 percent or more,Not computed
1500000US360470169005,360470169005,"Block Group 5, Census Tract 169, Kings County, New York",168,8,25,57,0,12,22,11,11,22,0
1500000US360470170001,360470170001,"Block Group 1, Census Tract 170, Kings County, New York",158,12,14,14,23,23,27,0,0,33,12
1500000US360470170002,360470170002,"Block Group 2, Census Tract 170, Kings County, New York",203,14,67,12,14,23,13,0,23,37,0
1500000US360470170003,360470170003,"Block Group 3, Census Tract 170, Kings County, New York",251,23,0,49,21,22,11,10,19,60,36
1500000US360470171001,360470171001,"Block Group 1, Census Tract 171, Kings County, New York",375,19,78,67,50,23,0,10,38,69,21
1500000US360470171002,360470171002,"Block Group 2, Census Tract 171, Kings County, New York",123,12,8,20,8,29,19,9,9,0,9
1500000US360470171003,360470171003,"Block Group 3, Census Tract 171, Kings County, New York",272,32,53,68,24,9,27,22,15,15,7
1500000US360470171004,360470171004,"Block Group 4, Census Tract 171, Kings County, New York",190,0,28,23,24,46,0,21,30,18,0
1500000US360470172001,360470172001,"Block Group 1, Census Tract 172, Kings County, New York",245,44,16,53,15,9,26,9,28,37,8
1500000US360470172002,360470172002,"Block Group 2, Census Tract 172, Kings County, New York",249,18,23,13,50,9,18,19,21,48,30
1500000US360470173001,360470173001,"Block Group 1, Census Tract 173, Kings County, New York",54,4,0,0,25,0,0,0,14,11,0
1500000US360470174001,360470174001,"Block Group 1, Census Tract 174, Kings County, New York",156,24,23,21,29,16,16,10,0,11,6
1500000US360470174002,360470174002,"Block Group 2, Census Tract 174, Kings County, New York",154,8,25,5,9,0,0,0,9,71,27
1500000US360470175001,360470175001,"Block Group 1, Census Tract 175, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470176001,360470176001,"Block Group 1, Census Tract 176, Kings County, New York",257,46,30,17,13,18,30,0,7,96,0
1500000US360470176002,360470176002,"Block Group 2, Census Tract 176, Kings County, New York",360,42,32,46,19,39,10,8,29,127,8
1500000US360470177001,360470177001,"Block Group 1, Census Tract 177, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470178001,360470178001,"Block Group 1, Census Tract 178, Kings County, New York",286,41,21,8,30,22,14,7,24,89,30
1500000US360470178002,360470178002,"Block Group 2, Census Tract 178, Kings County, New York",265,13,16,62,16,24,8,0,43,83,0
1500000US360470179001,360470179001,"Block Group 1, Census Tract 179, Kings County, New York",672,52,105,64,99,99,55,17,63,81,37
1500000US360470179002,360470179002,"Block Group 2, Census Tract 179, Kings County, New York",175,10,10,10,80,17,10,17,0,21,0
1500000US360470179003,360470179003,"Block Group 3, Census Tract 179, Kings County, New York",126,9,19,19,28,11,21,0,10,9,0
1500000US360470180001,360470180001,"Block Group 1, Census Tract 180, Kings County, New York",289,22,15,60,8,46,15,15,30,44,34
1500000US360470180002,360470180002,"Block Group 2, Census Tract 180, Kings County, New York",391,53,42,62,24,45,12,14,37,74,28
1500000US360470181001,360470181001,"Block Group 1, Census Tract 181, Kings County, New York",147,0,11,31,21,11,0,11,9,31,22
1500000US360470181002,360470181002,"Block Group 2, Census Tract 181, Kings County, New York",154,10,44,10,26,32,0,10,11,11,0
1500000US360470181003,360470181003,"Block Group 3, Census Tract 181, Kings County, New York",413,45,21,45,56,75,46,27,11,77,10
1500000US360470181004,360470181004,"Block Group 4, Census Tract 181, Kings County, New York",352,0,67,44,41,54,44,43,30,29,0
1500000US360470181005,360470181005,"Block Group 5, Census Tract 181, Kings County, New York",581,29,136,97,113,44,22,42,26,55,17
1500000US360470182001,360470182001,"Block Group 1, Census Tract 182, Kings County, New York",243,13,57,26,20,0,30,24,7,66,0
1500000US360470182002,360470182002,"Block Group 2, Census Tract 182, Kings County, New York",443,52,71,77,50,27,0,10,34,83,39
1500000US360470183001,360470183001,"Block Group 1, Census Tract 183, Kings County, New York",326,38,33,56,55,18,28,11,21,66,0
1500000US360470183002,360470183002,"Block Group 2, Census Tract 183, Kings County, New York",346,22,18,45,41,56,20,20,17,107,0
1500000US360470183003,360470183003,"Block Group 3, Census Tract 183, Kings County, New York",283,12,57,29,36,26,17,10,10,59,27
1500000US360470184001,360470184001,"Block Group 1, Census Tract 184, Kings County, New York",163,0,32,24,22,0,8,18,0,47,12
1500000US360470184002,360470184002,"Block Group 2, Census Tract 184, Kings County, New York",175,13,18,30,18,6,17,22,0,51,0
1500000US360470185011,360470185011,"Block Group 1, Census Tract 185.01, Kings County, New York",1700,297,182,184,235,203,124,99,29,311,36
1500000US360470185021,360470185021,"Block Group 1, Census Tract 185.02, Kings County, New York",179,32,17,35,0,0,16,0,35,25,19
1500000US360470185022,360470185022,"Block Group 2, Census Tract 185.02, Kings County, New York",70,0,0,7,0,0,0,7,12,44,0
1500000US360470186001,360470186001,"Block Group 1, Census Tract 186, Kings County, New York",208,8,42,23,35,33,0,8,6,45,8
1500000US360470186002,360470186002,"Block Group 2, Census Tract 186, Kings County, New York",190,0,21,0,31,12,9,12,9,73,23
1500000US360470187001,360470187001,"Block Group 1, Census Tract 187, Kings County, New York",320,8,0,13,27,46,29,46,77,28,46
1500000US360470188001,360470188001,"Block Group 1, Census Tract 188, Kings County, New York",283,13,24,26,53,28,0,10,0,49,80
1500000US360470188002,360470188002,"Block Group 2, Census Tract 188, Kings County, New York",231,16,27,33,15,5,17,24,25,54,15
1500000US360470189001,360470189001,"Block Group 1, Census Tract 189, Kings County, New York",30,0,0,0,11,19,0,0,0,0,0
1500000US360470190001,360470190001,"Block Group 1, Census Tract 190, Kings County, New York",523,50,104,47,32,29,19,16,35,142,49
1500000US360470190002,360470190002,"Block Group 2, Census Tract 190, Kings County, New York",387,26,62,32,39,32,41,3,25,121,6
1500000US360470190003,360470190003,"Block Group 3, Census Tract 190, Kings County, New York",345,0,26,45,59,9,7,21,46,106,26
1500000US360470191001,360470191001,"Block Group 1, Census Tract 191, Kings County, New York",197,18,6,0,22,6,8,46,28,63,0
1500000US360470191002,360470191002,"Block Group 2, Census Tract 191, Kings County, New York",217,8,0,49,19,64,11,0,14,37,15
1500000US360470191003,360470191003,"Block Group 3, Census Tract 191, Kings County, New York",323,12,73,52,22,18,41,63,0,42,0
1500000US360470192001,360470192001,"Block Group 1, Census Tract 192, Kings County, New York",261,31,34,27,0,25,7,6,0,114,17
1500000US360470192002,360470192002,"Block Group 2, Census Tract 192, Kings County, New York",248,13,18,41,28,21,25,10,30,46,16
1500000US360470193001,360470193001,"Block Group 1, Census Tract 193, Kings County, New York",356,26,17,82,19,62,14,0,24,103,9
1500000US360470193002,360470193002,"Block Group 2, Census Tract 193, Kings County, New York",622,57,102,99,103,64,45,18,9,68,57
1500000US360470193003,360470193003,"Block Group 3, Census Tract 193, Kings County, New York",21,5,0,6,0,0,0,0,0,7,3
1500000US360470193004,360470193004,"Block Group 4, Census Tract 193, Kings County, New York",67,26,14,6,10,11,0,0,0,0,0
1500000US360470194001,360470194001,"Block Group 1, Census Tract 194, Kings County, New York",324,22,58,14,67,37,18,0,27,68,13
1500000US360470194002,360470194002,"Block Group 2, Census Tract 194, Kings County, New York",322,21,55,28,20,31,25,36,31,64,11
1500000US360470194003,360470194003,"Block Group 3, Census Tract 194, Kings County, New York",26,0,16,10,0,0,0,0,0,0,0
1500000US360470195001,360470195001,"Block Group 1, Census Tract 195, Kings County, New York",398,0,78,51,63,42,10,29,24,60,41
1500000US360470195002,360470195002,"Block Group 2, Census Tract 195, Kings County, New York",357,23,74,75,9,41,18,8,36,34,39
1500000US360470195003,360470195003,"Block Group 3, Census Tract 195, Kings County, New York",410,100,72,42,72,7,42,18,18,7,32
1500000US360470195004,360470195004,"Block Group 4, Census Tract 195, Kings County, New York",297,10,33,51,38,44,0,5,13,83,20
1500000US360470196001,360470196001,"Block Group 1, Census Tract 196, Kings County, New York",364,57,19,16,47,52,35,23,16,75,24
1500000US360470196002,360470196002,"Block Group 2, Census Tract 196, Kings County, New York",257,14,28,55,9,36,8,7,0,85,15
1500000US360470196003,360470196003,"Block Group 3, Census Tract 196, Kings County, New York",307,30,14,28,66,6,9,14,32,91,17
1500000US360470197001,360470197001,"Block Group 1, Census Tract 197, Kings County, New York",156,0,21,9,13,22,0,0,0,83,8
1500000US360470197002,360470197002,"Block Group 2, Census Tract 197, Kings County, New York",295,0,48,57,56,27,0,16,24,35,32
1500000US360470197003,360470197003,"Block Group 3, Census Tract 197, Kings County, New York",436,24,58,85,21,21,58,22,0,112,35
1500000US360470197004,360470197004,"Block Group 4, Census Tract 197, Kings County, New York",391,32,43,71,33,42,48,28,17,71,6
1500000US360470198001,360470198001,"Block Group 1, Census Tract 198, Kings County, New York",156,16,32,9,34,7,11,7,0,40,0
1500000US360470198002,360470198002,"Block Group 2, Census Tract 198, Kings County, New York",205,20,37,47,25,0,0,9,14,39,14
1500000US360470199001,360470199001,"Block Group 1, Census Tract 199, Kings County, New York",408,20,56,60,60,63,31,12,27,43,36
1500000US360470199002,360470199002,"Block Group 2, Census Tract 199, Kings County, New York",478,25,44,82,34,47,39,36,33,111,27
1500000US360470199003,360470199003,"Block Group 3, Census Tract 199, Kings County, New York",373,11,63,69,27,23,13,24,25,118,0
1500000US360470200001,360470200001,"Block Group 1, Census Tract 200, Kings County, New York",249,15,62,32,19,22,0,0,15,84,0
1500000US360470200002,360470200002,"Block Group 2, Census Tract 200, Kings County, New York",64,0,0,24,0,0,8,0,8,7,17
1500000US360470201001,360470201001,"Block Group 1, Census Tract 201, Kings County, New York",299,0,33,76,17,0,34,37,0,54,48
1500000US360470201002,360470201002,"Block Group 2, Census Tract 201, Kings County, New York",210,0,35,50,35,19,19,0,16,16,20
1500000US360470201003,360470201003,"Block Group 3, Census Tract 201, Kings County, New York",342,0,9,43,16,46,34,23,31,110,30
1500000US360470201004,360470201004,"Block Group 4, Census Tract 201, Kings County, New York",420,25,71,23,65,36,38,27,14,94,27
1500000US360470202001,360470202001,"Block Group 1, Census Tract 202, Kings County, New York",175,41,20,34,10,19,13,0,0,38,0
1500000US360470202002,360470202002,"Block Group 2, Census Tract 202, Kings County, New York",70,3,0,0,24,7,0,0,18,9,9
1500000US360470203001,360470203001,"Block Group 1, Census Tract 203, Kings County, New York",167,10,42,26,30,5,16,0,11,27,0
1500000US360470203002,360470203002,"Block Group 2, Census Tract 203, Kings County, New York",184,0,15,28,17,18,25,14,9,47,11
1500000US360470204001,360470204001,"Block Group 1, Census Tract 204, Kings County, New York",125,38,30,9,16,0,0,0,0,32,0
1500000US360470204002,360470204002,"Block Group 2, Census Tract 204, Kings County, New York",64,0,9,9,18,0,0,7,0,8,13
1500000US360470205001,360470205001,"Block Group 1, Census Tract 205, Kings County, New York",202,26,21,10,33,30,6,16,16,26,18
1500000US360470205002,360470205002,"Block Group 2, Census Tract 205, Kings County, New York",409,10,28,127,88,23,39,20,37,37,0
1500000US360470205003,360470205003,"Block Group 3, Census Tract 205, Kings County, New York",277,10,39,44,11,30,0,14,41,38,50
1500000US360470206001,360470206001,"Block Group 1, Census Tract 206, Kings County, New York",296,32,27,69,34,0,26,0,17,74,17
1500000US360470206002,360470206002,"Block Group 2, Census Tract 206, Kings County, New York",86,15,9,8,21,8,17,0,0,0,8
1500000US360470207001,360470207001,"Block Group 1, Census Tract 207, Kings County, New York",805,110,73,38,175,90,55,16,17,188,43
1500000US360470207002,360470207002,"Block Group 2, Census Tract 207, Kings County, New York",451,38,13,72,25,50,53,10,71,70,49
1500000US360470207003,360470207003,"Block Group 3, Census Tract 207, Kings County, New York",327,32,36,79,64,29,12,23,9,43,0
1500000US360470208001,360470208001,"Block Group 1, Census Tract 208, Kings County, New York",117,7,23,25,0,8,8,0,9,28,9
1500000US360470208002,360470208002,"Block Group 2, Census Tract 208, Kings County, New York",204,8,45,24,30,15,23,15,9,26,9
1500000US360470208003,360470208003,"Block Group 3, Census Tract 208, Kings County, New York",165,10,31,35,18,17,10,0,0,35,9
1500000US360470210001,360470210001,"Block Group 1, Census Tract 210, Kings County, New York",380,54,40,41,51,0,8,36,58,83,9
1500000US360470210002,360470210002,"Block Group 2, Census Tract 210, Kings County, New York",297,19,49,32,46,6,17,22,32,60,14
1500000US360470210003,360470210003,"Block Group 3, Census Tract 210, Kings County, New York",321,42,7,41,36,28,27,15,31,88,6
1500000US360470212001,360470212001,"Block Group 1, Census Tract 212, Kings County, New York",469,54,51,54,49,16,7,26,58,117,37
1500000US360470212002,360470212002,"Block Group 2, Census Tract 212, Kings County, New York",267,15,32,16,51,9,5,6,0,103,30
1500000US360470212003,360470212003,"Block Group 3, Census Tract 212, Kings County, New York",256,27,34,6,45,16,17,8,24,70,9
1500000US360470213001,360470213001,"Block Group 1, Census Tract 213, Kings County, New York",432,17,59,21,65,26,49,9,26,136,24
1500000US360470213002,360470213002,"Block Group 2, Census Tract 213, Kings County, New York",868,107,107,91,110,92,71,52,33,196,9
1500000US360470213003,360470213003,"Block Group 3, Census Tract 213, Kings County, New York",515,44,32,78,53,61,44,34,35,81,53
1500000US360470214001,360470214001,"Block Group 1, Census Tract 214, Kings County, New York",209,22,26,0,43,0,12,13,0,81,12
1500000US360470214002,360470214002,"Block Group 2, Census Tract 214, Kings County, New York",165,9,47,21,0,13,12,11,0,52,0
1500000US360470215001,360470215001,"Block Group 1, Census Tract 215, Kings County, New York",307,13,11,12,46,21,40,26,13,125,0
1500000US360470215002,360470215002,"Block Group 2, Census Tract 215, Kings County, New York",388,12,28,78,44,35,22,36,22,111,0
1500000US360470215003,360470215003,"Block Group 3, Census Tract 215, Kings County, New York",1389,121,176,265,181,163,99,47,52,233,52
1500000US360470216001,360470216001,"Block Group 1, Census Tract 216, Kings County, New York",221,0,18,22,20,7,24,6,36,75,13
1500000US360470216002,360470216002,"Block Group 2, Census Tract 216, Kings County, New York",122,10,12,13,10,10,22,7,0,29,9
1500000US360470216003,360470216003,"Block Group 3, Census Tract 216, Kings County, New York",313,23,0,32,16,15,43,57,19,97,11
1500000US360470217001,360470217001,"Block Group 1, Census Tract 217, Kings County, New York",1384,180,195,185,129,102,90,56,66,284,97
1500000US360470218001,360470218001,"Block Group 1, Census Tract 218, Kings County, New York",290,16,15,55,10,13,12,17,31,106,15
1500000US360470218002,360470218002,"Block Group 2, Census Tract 218, Kings County, New York",163,13,14,10,17,17,0,0,10,47,35
1500000US360470218003,360470218003,"Block Group 3, Census Tract 218, Kings County, New York",238,24,8,19,32,34,22,18,22,49,10
1500000US360470219001,360470219001,"Block Group 1, Census Tract 219, Kings County, New York",390,30,63,51,21,56,15,5,49,69,31
1500000US360470219002,360470219002,"Block Group 2, Census Tract 219, Kings County, New York",269,20,35,26,19,12,18,44,41,42,12
1500000US360470219003,360470219003,"Block Group 3, Census Tract 219, Kings County, New York",529,45,42,89,29,72,11,38,24,167,12
1500000US360470220001,360470220001,"Block Group 1, Census Tract 220, Kings County, New York",307,26,16,17,25,22,0,34,39,94,34
1500000US360470220002,360470220002,"Block Group 2, Census Tract 220, Kings County, New York",198,8,0,0,49,14,8,8,0,99,12
1500000US360470220003,360470220003,"Block Group 3, Census Tract 220, Kings County, New York",271,36,16,8,15,0,36,18,14,116,12
1500000US360470220004,360470220004,"Block Group 4, Census Tract 220, Kings County, New York",236,19,0,13,30,14,0,16,0,85,59
1500000US360470221001,360470221001,"Block Group 1, Census Tract 221, Kings County, New York",545,54,44,41,62,37,41,39,37,147,43
1500000US360470221002,360470221002,"Block Group 2, Census Tract 221, Kings County, New York",348,47,0,17,27,18,26,52,17,89,55
1500000US360470221003,360470221003,"Block Group 3, Census Tract 221, Kings County, New York",282,39,22,45,8,19,42,16,29,55,7
1500000US360470222001,360470222001,"Block Group 1, Census Tract 222, Kings County, New York",391,0,47,35,27,9,26,10,46,133,58
1500000US360470222002,360470222002,"Block Group 2, Census Tract 222, Kings County, New York",252,12,17,11,10,10,18,31,30,87,26
1500000US360470222003,360470222003,"Block Group 3, Census Tract 222, Kings County, New York",389,22,53,29,22,45,26,12,26,118,36
1500000US360470223001,360470223001,"Block Group 1, Census Tract 223, Kings County, New York",276,41,32,14,44,11,8,0,31,71,24
1500000US360470223002,360470223002,"Block Group 2, Census Tract 223, Kings County, New York",383,23,33,21,51,34,22,19,37,126,17
1500000US360470223003,360470223003,"Block Group 3, Census Tract 223, Kings County, New York",544,32,66,68,27,64,31,9,40,201,6
1500000US360470224001,360470224001,"Block Group 1, Census Tract 224, Kings County, New York",130,7,4,35,17,0,4,15,27,21,0
1500000US360470224002,360470224002,"Block Group 2, Census Tract 224, Kings County, New York",362,36,12,71,0,32,29,22,40,102,18
1500000US360470224003,360470224003,"Block Group 3, Census Tract 224, Kings County, New York",277,9,31,34,10,14,29,5,21,72,52
1500000US360470224004,360470224004,"Block Group 4, Census Tract 224, Kings County, New York",259,34,45,20,37,0,23,8,6,76,10
1500000US360470225001,360470225001,"Block Group 1, Census Tract 225, Kings County, New York",136,7,9,10,9,7,13,0,0,74,7
1500000US360470225002,360470225002,"Block Group 2, Census Tract 225, Kings County, New York",93,0,21,12,0,12,8,7,0,7,26
1500000US360470226001,360470226001,"Block Group 1, Census Tract 226, Kings County, New York",242,8,21,20,14,42,0,7,6,108,16
1500000US360470226002,360470226002,"Block Group 2, Census Tract 226, Kings County, New York",254,12,27,31,48,6,0,14,36,72,8
1500000US360470227001,360470227001,"Block Group 1, Census Tract 227, Kings County, New York",287,0,23,25,50,23,0,0,22,106,38
1500000US360470227002,360470227002,"Block Group 2, Census Tract 227, Kings County, New York",225,40,27,15,0,42,15,0,0,46,40
1500000US360470227003,360470227003,"Block Group 3, Census Tract 227, Kings County, New York",447,35,71,48,39,33,57,33,7,88,36
1500000US360470227004,360470227004,"Block Group 4, Census Tract 227, Kings County, New York",180,21,56,31,28,13,10,0,0,21,0
1500000US360470228001,360470228001,"Block Group 1, Census Tract 228, Kings County, New York",372,10,42,32,46,69,32,8,21,87,25
1500000US360470228002,360470228002,"Block Group 2, Census Tract 228, Kings County, New York",199,24,0,9,20,0,10,0,24,101,11
1500000US360470228003,360470228003,"Block Group 3, Census Tract 228, Kings County, New York",29,0,0,0,5,0,0,0,5,19,0
1500000US360470229001,360470229001,"Block Group 1, Census Tract 229, Kings County, New York",163,0,7,16,10,0,0,39,17,56,18
1500000US360470229002,360470229002,"Block Group 2, Census Tract 229, Kings County, New York",117,0,0,27,16,0,0,12,0,62,0
1500000US360470229003,360470229003,"Block Group 3, Census Tract 229, Kings County, New York",149,10,12,10,0,19,9,11,24,44,10
1500000US360470229004,360470229004,"Block Group 4, Census Tract 229, Kings County, New York",269,32,21,19,15,19,12,8,27,91,25
1500000US360470229005,360470229005,"Block Group 5, Census Tract 229, Kings County, New York",202,0,15,8,41,23,29,12,36,38,0
1500000US360470230001,360470230001,"Block Group 1, Census Tract 230, Kings County, New York",352,33,8,39,52,8,39,0,23,100,50
1500000US360470230002,360470230002,"Block Group 2, Census Tract 230, Kings County, New York",196,0,16,17,19,0,12,26,30,76,0
1500000US360470230003,360470230003,"Block Group 3, Census Tract 230, Kings County, New York",337,42,33,7,26,60,0,9,23,125,12
1500000US360470231001,360470231001,"Block Group 1, Census Tract 231, Kings County, New York",384,48,43,33,85,22,32,44,12,57,8
1500000US360470231002,360470231002,"Block Group 2, Census Tract 231, Kings County, New York",284,30,22,50,41,45,0,17,26,40,13
1500000US360470231003,360470231003,"Block Group 3, Census Tract 231, Kings County, New York",270,9,29,25,28,9,33,17,36,44,40
1500000US360470232001,360470232001,"Block Group 1, Census Tract 232, Kings County, New York",201,0,10,11,9,0,11,11,10,106,33
1500000US360470232002,360470232002,"Block Group 2, Census Tract 232, Kings County, New York",231,0,24,27,0,18,26,0,0,111,25
1500000US360470232003,360470232003,"Block Group 3, Census Tract 232, Kings County, New York",300,0,35,11,30,19,11,27,20,137,10
1500000US360470232004,360470232004,"Block Group 4, Census Tract 232, Kings County, New York",134,0,6,22,0,32,0,0,0,42,32
1500000US360470232005,360470232005,"Block Group 5, Census Tract 232, Kings County, New York",305,51,49,28,19,29,15,0,20,66,28
1500000US360470233001,360470233001,"Block Group 1, Census Tract 233, Kings County, New York",145,5,12,0,20,0,0,7,26,65,10
1500000US360470233002,360470233002,"Block Group 2, Census Tract 233, Kings County, New York",175,11,5,29,8,20,9,26,0,67,0
1500000US360470233003,360470233003,"Block Group 3, Census Tract 233, Kings County, New York",169,19,22,36,18,21,13,9,15,8,8
1500000US360470233004,360470233004,"Block Group 4, Census Tract 233, Kings County, New York",906,137,111,118,59,115,77,54,81,134,20
1500000US360470234001,360470234001,"Block Group 1, Census Tract 234, Kings County, New York",240,7,6,6,19,25,7,33,6,124,7
1500000US360470234002,360470234002,"Block Group 2, Census Tract 234, Kings County, New York",537,7,60,25,24,25,8,25,52,245,66
1500000US360470234003,360470234003,"Block Group 3, Census Tract 234, Kings County, New York",437,0,30,30,46,37,21,0,29,199,45
1500000US360470235001,360470235001,"Block Group 1, Census Tract 235, Kings County, New York",165,10,10,10,39,7,23,10,0,49,7
1500000US360470235002,360470235002,"Block Group 2, Census Tract 235, Kings County, New York",117,6,9,0,6,8,16,0,11,21,40
1500000US360470235003,360470235003,"Block Group 3, Census Tract 235, Kings County, New York",246,11,18,19,6,19,24,27,49,66,7
1500000US360470236001,360470236001,"Block Group 1, Census Tract 236, Kings County, New York",265,0,22,13,5,20,9,0,20,142,34
1500000US360470236002,360470236002,"Block Group 2, Census Tract 236, Kings County, New York",503,25,21,24,34,15,24,48,20,247,45
1500000US360470236003,360470236003,"Block Group 3, Census Tract 236, Kings County, New York",433,51,14,13,26,47,18,17,34,185,28
1500000US360470236004,360470236004,"Block Group 4, Census Tract 236, Kings County, New York",290,27,8,0,19,0,16,6,35,155,24
1500000US360470237001,360470237001,"Block Group 1, Census Tract 237, Kings County, New York",148,0,7,19,24,7,7,0,16,51,17
1500000US360470237002,360470237002,"Block Group 2, Census Tract 237, Kings County, New York",173,7,16,19,0,8,10,0,30,65,18
1500000US360470238001,360470238001,"Block Group 1, Census Tract 238, Kings County, New York",331,10,29,14,48,23,15,18,0,132,42
1500000US360470238002,360470238002,"Block Group 2, Census Tract 238, Kings County, New York",522,59,41,22,42,36,20,34,24,196,48
1500000US360470238003,360470238003,"Block Group 3, Census Tract 238, Kings County, New York",273,7,17,13,15,31,30,5,42,81,32
1500000US360470239001,360470239001,"Block Group 1, Census Tract 239, Kings County, New York",29,0,0,8,13,0,0,0,8,0,0
1500000US360470239002,360470239002,"Block Group 2, Census Tract 239, Kings County, New York",74,9,15,8,0,0,16,6,0,20,0
1500000US360470240001,360470240001,"Block Group 1, Census Tract 240, Kings County, New York",382,53,20,57,31,10,9,17,30,138,17
1500000US360470240002,360470240002,"Block Group 2, Census Tract 240, Kings County, New York",307,18,34,37,31,14,16,27,9,103,18
1500000US360470240003,360470240003,"Block Group 3, Census Tract 240, Kings County, New York",457,34,7,35,33,38,7,15,44,202,42
1500000US360470241001,360470241001,"Block Group 1, Census Tract 241, Kings County, New York",27,0,14,0,0,0,0,0,0,13,0
1500000US360470241002,360470241002,"Block Group 2, Census Tract 241, Kings County, New York",272,0,11,39,41,46,16,11,8,71,29
1500000US360470241003,360470241003,"Block Group 3, Census Tract 241, Kings County, New York",174,13,10,10,10,25,0,7,0,92,7
1500000US360470242001,360470242001,"Block Group 1, Census Tract 242, Kings County, New York",164,25,0,10,8,20,0,0,24,61,16
1500000US360470242002,360470242002,"Block Group 2, Census Tract 242, Kings County, New York",361,6,37,51,37,9,12,0,33,164,12
1500000US360470243001,360470243001,"Block Group 1, Census Tract 243, Kings County, New York",373,14,27,34,65,44,28,28,5,98,30
1500000US360470243002,360470243002,"Block Group 2, Census Tract 243, Kings County, New York",435,25,65,70,74,8,26,31,13,93,30
1500000US360470243003,360470243003,"Block Group 3, Census Tract 243, Kings County, New York",406,49,63,35,14,35,56,22,14,100,18
1500000US360470244001,360470244001,"Block Group 1, Census Tract 244, Kings County, New York",180,32,28,7,16,0,10,0,14,58,15
1500000US360470244002,360470244002,"Block Group 2, Census Tract 244, Kings County, New York",194,0,25,22,25,0,19,7,18,64,14
1500000US360470244003,360470244003,"Block Group 3, Census Tract 244, Kings County, New York",225,7,37,31,10,13,10,19,0,98,0
1500000US360470245001,360470245001,"Block Group 1, Census Tract 245, Kings County, New York",263,11,9,21,7,12,0,0,20,128,55
1500000US360470245002,360470245002,"Block Group 2, Census Tract 245, Kings County, New York",448,49,37,50,36,17,54,24,29,97,55
1500000US360470245003,360470245003,"Block Group 3, Census Tract 245, Kings County, New York",329,28,17,54,41,31,12,0,28,76,42
1500000US360470245004,360470245004,"Block Group 4, Census Tract 245, Kings County, New York",132,0,9,20,0,20,27,21,0,35,0
1500000US360470246001,360470246001,"Block Group 1, Census Tract 246, Kings County, New York",175,8,49,14,22,15,27,0,23,17,0
1500000US360470246002,360470246002,"Block Group 2, Census Tract 246, Kings County, New York",130,30,40,10,10,0,0,0,8,32,0
1500000US360470246003,360470246003,"Block Group 3, Census Tract 246, Kings County, New York",175,20,24,25,26,11,11,0,22,29,7
1500000US360470247001,360470247001,"Block Group 1, Census Tract 247, Kings County, New York",119,40,10,0,6,11,11,11,0,19,11
1500000US360470247002,360470247002,"Block Group 2, Census Tract 247, Kings County, New York",290,26,45,42,38,24,0,0,16,71,28
1500000US360470247003,360470247003,"Block Group 3, Census Tract 247, Kings County, New York",376,0,0,36,55,24,9,28,22,181,21
1500000US360470248001,360470248001,"Block Group 1, Census Tract 248, Kings County, New York",225,18,34,57,15,0,5,41,9,46,0
1500000US360470248002,360470248002,"Block Group 2, Census Tract 248, Kings County, New York",415,58,25,33,35,18,26,32,17,142,29
1500000US360470249001,360470249001,"Block Group 1, Census Tract 249, Kings County, New York",293,0,20,23,8,62,56,0,42,68,14
1500000US360470249002,360470249002,"Block Group 2, Census Tract 249, Kings County, New York",459,53,45,48,20,33,40,32,0,124,64
1500000US360470249003,360470249003,"Block Group 3, Census Tract 249, Kings County, New York",449,32,64,34,163,0,19,12,37,55,33
1500000US360470249004,360470249004,"Block Group 4, Census Tract 249, Kings County, New York",211,10,48,13,32,0,21,15,0,56,16
1500000US360470250001,360470250001,"Block Group 1, Census Tract 250, Kings County, New York",145,16,0,17,37,10,11,22,0,32,0
1500000US360470250002,360470250002,"Block Group 2, Census Tract 250, Kings County, New York",111,7,21,16,0,0,7,17,0,43,0
1500000US360470251001,360470251001,"Block Group 1, Census Tract 251, Kings County, New York",233,15,53,21,13,34,0,0,26,56,15
1500000US360470251002,360470251002,"Block Group 2, Census Tract 251, Kings County, New York",579,38,41,88,94,102,56,9,22,112,17
1500000US360470251003,360470251003,"Block Group 3, Census Tract 251, Kings County, New York",282,8,42,50,38,18,12,8,20,59,27
1500000US360470252001,360470252001,"Block Group 1, Census Tract 252, Kings County, New York",202,26,31,13,8,14,17,13,24,41,15
1500000US360470252002,360470252002,"Block Group 2, Census Tract 252, Kings County, New York",510,23,53,50,78,22,32,14,60,163,15
1500000US360470252003,360470252003,"Block Group 3, Census Tract 252, Kings County, New York",256,9,10,39,45,9,20,0,19,67,38
1500000US360470252004,360470252004,"Block Group 4, Census Tract 252, Kings County, New York",445,10,39,60,17,35,11,8,86,150,29
1500000US360470253001,360470253001,"Block Group 1, Census Tract 253, Kings County, New York",225,9,25,30,22,43,28,0,0,68,0
1500000US360470253002,360470253002,"Block Group 2, Census Tract 253, Kings County, New York",329,24,24,30,35,25,12,0,35,114,30
1500000US360470253003,360470253003,"Block Group 3, Census Tract 253, Kings County, New York",147,9,13,0,26,13,24,0,12,19,31
